facility_id,timestamp,emission,power_in_MW,name,network_region,units,latitude,longitude,fuel_source,value_price_in_$/MWh,value_demand_in_MW
MILLMERN,2025-10-01T00:00:00+10:00,30.13,0,Millmerran,QLD,"[{'code': 'MPP_1', 'code_display': 'MPP_1', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 426.0, 'capacity_maximum': 435.0, 'emissions_factor_co2': 0.8373, 'data_first_seen': '2001-05-15T08:55:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2001-11-09T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2050-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 462.6773, 'max_generation_interval': '2023-05-29T05:20:00', 'created_at': '2023-10-18T04:35:08Z', 'updated_at': '2026-06-26T03:34:37Z'}, {'code': 'MPP_2', 'code_display': 'MPP_2', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 426.0, 'capacity_maximum': 435.0, 'emissions_factor_co2': 0.8373, 'data_first_seen': '2001-08-15T09:35:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2002-12-31T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2050-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 458.191, 'max_generation_interval': '2022-04-09T16:05:00', 'created_at': '2023-10-18T04:35:08Z', 'updated_at': '2026-06-26T03:34:48Z'}]",-27.961319,151.277699,coal_black,54.82,5989.24
MINTARO,2025-10-01T00:00:00+10:00,0.006,0.085,Mintaro,SA,"[{'code': 'MINTARO', 'code_display': 'MINTARO', 'fueltech_id': 'gas_ocgt', 'status_id': 'operating', 'capacity_registered': 90.0, 'capacity_maximum': 105.0, 'emissions_factor_co2': 0.8589, 'data_first_seen': '1998-12-07T03:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1989-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2029-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 107.7419, 'max_generation_interval': '2014-08-03T18:20:00', 'created_at': '2023-10-18T04:35:08Z', 'updated_at': '2026-06-26T03:35:26Z'}, {'code': 'MINTNL1', 'code_display': 'MINTNL1', 'fueltech_id': 'gas_ocgt', 'status_id': 'operating', 'capacity_registered': 25.0, 'emissions_factor_co2': 0.8589, 'dispatch_type': 'GENERATOR', 'commencement_date': '1989-12-31T14:00:00Z', 'commencement_date_specificity': 'year', 'expected_closure_date': '2029-12-31T14:00:00Z', 'expected_closure_date_specificity': 'year', 'created_at': '2023-10-18T04:35:08Z', 'updated_at': '2024-12-20T00:24:37Z'}]",-33.903056,138.738162,gas_ocgt,8.11,1564.92
MLSP,2025-10-01T00:00:00+10:00,0,0.013,Mugga Lane,NSW,"[{'code': 'MLSP1', 'code_display': 'MLSP1', 'fueltech_id': 'solar_utility', 'status_id': 'operating', 'capacity_registered': 12.0, 'capacity_maximum': 12.0, 'data_first_seen': '2016-11-16T13:20:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2016-11-16T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2040-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 1356.0, 'max_generation_interval': '2016-11-18T13:25:00', 'created_at': '2023-10-18T04:35:08Z', 'updated_at': '2026-06-26T03:35:46Z'}]",-35.399485,149.1454,solar_utility,56.98,7105.57
MLWF,2025-10-01T00:00:00+10:00,0,11.55,Mortons Lane,VIC,"[{'code': 'MLWF1', 'code_display': 'MLWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 19.5, 'capacity_maximum': 20.0, 'data_first_seen': '2012-11-09T15:30:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2012-11-13T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2034-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 20.085, 'max_generation_interval': '2013-01-08T17:35:00', 'created_at': '2023-10-18T04:35:09Z', 'updated_at': '2026-06-26T03:36:08Z'}]",-37.839273,142.464343,wind,8.95,4893.49
MOORAWF1,2025-10-01T00:00:00+10:00,0,248.89,Moorabool,VIC,"[{'code': 'MOORAWF1', 'code_display': 'MOORAWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 312.0, 'capacity_maximum': 305.0, 'data_first_seen': '2020-11-19T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2020-11-18T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2043-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 308.82, 'max_generation_interval': '2026-06-03T20:30:00', 'created_at': '2023-10-18T04:35:09Z', 'updated_at': '2026-06-29T05:34:35Z'}]",-37.698975,144.173829,wind,8.95,4893.49
MP,2025-10-01T00:00:00+10:00,32.379,448.847,Mt Piper,NSW,"[{'code': 'MP2', 'code_display': 'MP2', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 700.0, 'capacity_maximum': 700.0, 'emissions_factor_co2': 0.8691, 'data_first_seen': '1998-12-07T02:40:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1991-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2039-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 728.0555, 'max_generation_interval': '2009-11-17T11:10:00', 'created_at': '2023-10-18T04:35:09Z', 'updated_at': '2026-06-26T03:37:56Z'}, {'code': 'MP1', 'code_display': 'MP1', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 700.0, 'capacity_maximum': 700.0, 'emissions_factor_co2': 0.8691, 'data_first_seen': '1998-12-07T02:40:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1992-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2039-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 751.6, 'max_generation_interval': '2022-07-29T20:00:00', 'created_at': '2023-10-18T04:35:09Z', 'updated_at': '2026-06-26T03:37:39Z'}]",-33.358121,150.032642,coal_black,56.98,7105.57
MRTLSWF,2025-10-01T00:00:00+10:00,0,89.57,Mortlake South,VIC,"[{'code': 'MRTLSWF1', 'code_display': 'MRTLSWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 157.5, 'capacity_maximum': 153.0, 'data_first_seen': '2022-06-28T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2022-10-25T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2046-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 155.55, 'max_generation_interval': '2026-09-05T12:30:00', 'created_at': '2023-10-18T04:35:10Z', 'updated_at': '2026-08-10T05:43:23Z'}]",-38.146832,142.853134,wind,8.95,4893.49
MTGELWF,2025-10-01T00:00:00+10:00,0,59.523,Mt Gellibrand,VIC,"[{'code': 'MTGELWF1', 'code_display': 'MTGELWF1', 'fueltech_id': 'wind', 'status_id': 'commissioning', 'capacity_registered': 138.0, 'capacity_maximum': 132.0, 'data_first_seen': '2018-06-01T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2018-06-21T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2042-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 102.5468, 'max_generation_interval': '2026-05-31T12:40:00', 'created_at': '2023-10-18T04:35:10Z', 'updated_at': '2026-06-26T03:39:01Z'}]",-38.258519,143.802037,wind,8.95,4893.49
MTMERCER,2025-10-01T00:00:00+10:00,0,78.1,Mt Mercer,VIC,"[{'code': 'MERCER01', 'code_display': 'MERCER01', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 131.2, 'capacity_maximum': 131.0, 'data_first_seen': '2013-10-15T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2013-11-25T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2042-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 131.6, 'max_generation_interval': '2024-07-19T07:55:00', 'created_at': '2023-10-18T04:35:10Z', 'updated_at': '2026-06-26T03:39:16Z'}]",-37.831791,143.888681,wind,8.95,4893.49
MTMILLAR,2025-10-01T00:00:00+10:00,0,34,Mt Millar,SA,"[{'code': 'MTMILLAR', 'code_display': 'MTMILLAR', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 70.0, 'capacity_maximum': 70.0, 'data_first_seen': '2009-07-01T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2006-01-31T14:00:00+10:00', 'commencement_date_specificity': 'month', 'expected_closure_date': '2034-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 71.0087, 'max_generation_interval': '2009-07-24T05:05:00', 'created_at': '2023-10-18T04:35:10Z', 'updated_at': '2026-06-26T03:39:39Z'}]",-33.62534,136.703771,wind,8.11,1564.92
MUSSELRO,2025-10-01T00:00:00+10:00,0,46,Musselroe,TAS,"[{'code': 'MUSSELR1', 'code_display': 'MUSSELR1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 168.0, 'capacity_maximum': 168.0, 'data_first_seen': '2013-03-11T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2013-03-21T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2049-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 168.9, 'max_generation_interval': '2013-09-19T14:45:00', 'created_at': '2023-10-18T04:35:10Z', 'updated_at': '2026-06-26T03:40:11Z'}]",-40.780012,148.010283,wind,0.12,898.71
MUWAWF,2025-10-01T00:00:00+10:00,0,202.65,Murra Warra,VIC,"[{'code': 'MUWAWF2', 'code_display': 'MUWAWF2', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 209.0, 'capacity_maximum': 203.0, 'data_first_seen': '2022-02-15T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2022-02-14T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2051-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 206.6, 'max_generation_interval': '2025-03-30T18:25:00', 'created_at': '2023-10-18T04:35:12Z', 'updated_at': '2026-08-10T05:24:53Z'}, {'code': 'MUWAWF1', 'code_display': 'MUWAWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 231.8, 'capacity_maximum': 225.7, 'data_first_seen': '2019-03-19T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2019-04-08T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2048-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 230.39, 'max_generation_interval': '2021-05-25T18:40:00', 'created_at': '2023-10-18T04:35:12Z', 'updated_at': '2026-08-10T05:24:44Z'}]",-36.434062,142.307969,wind,8.95,4893.49
NBHWF,2025-10-01T00:00:00+10:00,0,106.2,North Brown Hill,SA,"[{'code': 'NBHWF1', 'code_display': 'NBHWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 132.3, 'capacity_maximum': 132.0, 'data_first_seen': '2010-07-19T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2010-08-14T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2035-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 131.8, 'max_generation_interval': '2011-09-28T16:05:00', 'created_at': '2023-10-18T04:35:12Z', 'updated_at': '2026-06-26T03:41:13Z'}]",-33.291159,138.715508,wind,8.11,1564.92
OAKLAND,2025-10-01T00:00:00+10:00,0,34.4,Oaklands Hill,VIC,"[{'code': 'OAKLAND1', 'code_display': 'OAKLAND1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 67.0, 'capacity_maximum': 63.0, 'data_first_seen': '2011-08-05T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2011-08-24T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2036-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 67.1, 'max_generation_interval': '2015-06-22T00:15:00', 'created_at': '2023-10-18T04:35:14Z', 'updated_at': '2026-06-26T03:45:41Z'}]",-37.681514,142.552322,wind,8.95,4893.49
PALOONA,2025-10-01T00:00:00+10:00,0,29.41,Paloona,TAS,"[{'code': 'PALOONA', 'code_display': 'PALOONA', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 28.0, 'capacity_maximum': 33.0, 'data_first_seen': '2009-07-01T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1971-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2099-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 33.0223, 'max_generation_interval': '2012-10-18T07:05:00', 'created_at': '2023-10-18T04:35:14Z', 'updated_at': '2026-06-26T03:46:11Z'}]",-41.282674,146.249036,hydro,0.12,898.71
PAREPW,2025-10-01T00:00:00+10:00,0,48.43,Port Augusta Energy Park,SA,"[{'code': 'PAREPW1', 'code_display': 'PAREPW1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 210.0, 'capacity_maximum': 201.0, 'data_first_seen': '2022-03-08T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2022-04-19T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2051-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 217.4811, 'max_generation_interval': '2023-02-01T17:00:00', 'created_at': '2023-10-18T04:35:14Z', 'updated_at': '2026-08-10T05:21:41Z'}, {'code': 'PAREPS1', 'code_display': 'PAREPS1', 'fueltech_id': 'solar_utility', 'status_id': 'operating', 'capacity_registered': 99.0, 'capacity_maximum': 77.0, 'data_first_seen': '2022-09-06T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2022-10-04T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2046-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 80.13, 'max_generation_interval': '2024-10-16T14:20:00', 'created_at': '2023-10-18T04:35:14Z', 'updated_at': '2026-08-10T05:21:58Z'}]",-32.597785,137.895914,wind,8.11,1564.92
PIONEER,2025-10-01T00:00:00+10:00,0.072,43.2,Pioneer Sugar Mill,QLD,"[{'code': 'PIONEER', 'code_display': 'PIONEER', 'fueltech_id': 'bioenergy_biomass', 'status_id': 'commissioning', 'capacity_registered': 67.78, 'capacity_maximum': 68.0, 'emissions_factor_co2': 0.0201, 'data_first_seen': '2009-07-01T00:05:00+08:00', 'data_last_seen': '2026-09-06T00:00:00+08:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2009-06-30T14:00:00+08:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2039-12-31T14:00:00+08:00', 'expected_closure_date_specificity': 'year', 'max_generation': 55.1, 'max_generation_interval': '2010-08-05T10:45:00', 'created_at': '2023-10-18T04:35:15Z', 'updated_at': '2026-05-01T05:18:24Z'}]",-19.557546,147.330825,bioenergy_biomass,54.82,5989.24
PORTWF,2025-10-01T00:00:00+10:00,0,59,Portland,VIC,"[{'code': 'PORTWF', 'code_display': 'PORTWF', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 148.0, 'capacity_maximum': 148.0, 'data_first_seen': '2009-07-10T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2009-07-09T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2043-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 160.0, 'max_generation_interval': '2010-03-04T16:00:00', 'created_at': '2023-10-18T04:35:15Z', 'updated_at': '2026-05-01T05:33:49Z'}]",-38.372199,141.37945,wind,8.95,4893.49
PTINA,2025-10-01T00:00:00+10:00,0,3.31,Poatina,TAS,"[{'code': 'POAT110', 'code_display': 'POAT110', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 100.0, 'capacity_maximum': 124.0, 'data_first_seen': '2005-05-16T13:35:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1965-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2099-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 123.67, 'max_generation_interval': '2005-05-25T17:15:00', 'created_at': '2023-10-18T04:35:16Z', 'updated_at': '2026-06-26T03:48:48Z'}, {'code': 'POAT220', 'code_display': 'POAT220', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 200.0, 'capacity_maximum': 248.0, 'data_first_seen': '2005-05-16T13:35:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1965-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2099-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 245.8009, 'max_generation_interval': '2011-04-01T17:45:00', 'created_at': '2023-10-18T04:35:16Z', 'updated_at': '2026-06-26T03:49:03Z'}, {'code': 'PO110NL1', 'code_display': 'PO110NL1', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 25.0, 'dispatch_type': 'LOAD', 'commencement_date': '1965-12-31T14:00:00Z', 'commencement_date_specificity': 'year', 'expected_closure_date': '2099-12-31T14:00:00Z', 'expected_closure_date_specificity': 'year', 'created_at': '2023-10-18T04:35:16Z', 'updated_at': '2024-12-20T02:58:32Z'}]",-41.811531,146.919117,hydro,0.12,898.71
QBYNB,2025-10-01T00:00:00+10:00,0,0.176,Queanbeyan,NSW,"[{'code': 'QBYNB1', 'code_display': 'QBYNB1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 10.0, 'capacity_maximum': 10.0, 'capacity_storage': 20.0, 'data_first_seen': '2024-08-09T09:40:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'commencement_date': '2022-07-04T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2032-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 10.2453, 'max_generation_interval': '2024-09-30T10:25:00', 'created_at': '2024-09-18T00:16:11Z', 'updated_at': '2026-05-28T00:53:03Z'}, {'code': 'QBYNBG1', 'code_display': '0QBYNBG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 10.0, 'capacity_maximum': 10.0, 'capacity_storage': 20.0, 'data_first_seen': '2022-07-05T00:05:00+10:00', 'data_last_seen': '2026-09-02T14:40:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2022-07-04T14:00:00+10:00', 'commencement_date_specificity': 'day', 'closure_date_specificity': 'day', 'expected_closure_date': '2032-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 10.2453, 'max_generation_interval': '2024-09-30T10:25:00', 'created_at': '2023-10-18T04:35:16Z', 'updated_at': '2026-06-26T00:46:21Z'}, {'code': 'QBYNBL1', 'code_display': '0QBYNBL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 10.0, 'capacity_maximum': 10.0, 'capacity_storage': 20.0, 'data_first_seen': '2022-07-05T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'LOAD', 'commencement_date': '2022-07-04T14:00:00+10:00', 'commencement_date_specificity': 'day', 'closure_date_specificity': 'day', 'expected_closure_date': '2032-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 10.3823, 'max_generation_interval': '2025-04-10T11:55:00', 'created_at': '2023-10-18T04:35:16Z', 'updated_at': '2026-06-26T00:46:36Z'}]",-35.338148,149.215613,battery,56.98,7105.57
